,index,NM_CANDIDATO,NM_URNA_CANDIDATO,NM_UE,SG_PARTIDO,DS_SIT_TOT_TURNO,QT_VOTOS_NOMINAIS,VR_DESPESA_CONTRATADA,VR_RECEITA
2383,35130,THAIS NASCIMENTO DE JESUS,THAIS,SERRINHA,SOLIDARIEDADE,SUPLENTE,0,0.0,0.0
2384,35131,JANETE SILVA DE JESUS,JANETE,SERRINHA,SOLIDARIEDADE,SUPLENTE,0,0.0,0.0
2385,35134,JANE LÉA GOMES DE SOUZA,JANE,SERRINHA,SOLIDARIEDADE,SUPLENTE,6,0.0,0.0
2386,35138,LETICIA MARIA DOS SANTOS,LETICIA,SERRINHA,SOLIDARIEDADE,SUPLENTE,2,0.0,0.0
2387,35143,CRISTINA ARAÚJO SILVA,CRIS,SERRINHA,PC do B,NÃO ELEITO,4,0.0,0.0
2388,35145,RENIVALDO CARVALHO DE QUEIROZ,RENÊ BALA,SERRINHA,PC do B,NÃO ELEITO,4,0.0,0.0
2389,35150,GUTHEMBERGUE CERQUEIRA SANTANA,GUTO,SANTA LUZIA,SOLIDARIEDADE,NÃO ELEITO,0,0.0,0.0
2390,35166,NIVAL JOSÉ LACERDA DE OLIVEIRA,NIVAL LACERDA,CAMAÇARI,PROS,NÃO ELEITO,2,0.0,395.0
2391,35167,FERNANDA NERES LACERDA,FERNANDA NERES,CAMAÇARI,PROS,NÃO ELEITO,6,0.0,395.0
2392,35171,ALANA DINA DOS SANTOS PATROCINIO PALMEIRA,ALANA PALMEIRA,CAMAÇARI,PROS,NÃO ELEITO,0,0.0,0.0
2393,35209,SALVADOR DIAS DE MACÊDO,SALVADOR DIAS (BADÔ),CAMPO ALEGRE DE LOURDES,REPUBLICANOS,NÃO ELEITO,2,0.0,0.0
2394,35227,ARICELMA BARRETO RODRIGUES,ARICELMA,ITAGIMIRIM,SOLIDARIEDADE,SUPLENTE,6,0.0,0.0
2395,35239,NIVIAN DRUBE FERREIRA,NIVIAN BOCA,SÃO SEBASTIÃO DO PASSÉ,PSL,NÃO ELEITO,4,0.0,0.0
2396,35248,JENILTON DE JESUS DE SOUZA,JENILTON DO ACM,DÁRIO MEIRA,AVANTE,NÃO ELEITO,6,0.0,0.0
2397,35251,RUBENS WALTER MOREIRA SANTOS,RUBENS WALTER REPORTER,DÁRIO MEIRA,AVANTE,NÃO ELEITO,4,0.0,0.0
2398,35252,WAGNER DE JESUS VIANA,BERE,DÁRIO MEIRA,AVANTE,NÃO ELEITO,7,0.0,0.0
2399,35267,CARINA DE SANTANA SALES,CARINA,CATU,PSB,SUPLENTE,2,0.0,0.0
2400,35294,VALDIRENE RIBEIRO DOS SANTOS,VAL SANTOS,CATU,PSB,SUPLENTE,2,0.0,0.0
2401,35314,LORRANNA GOES PEREIRA DOS SANTOS,LORRANNA GOES,ITAJUÍPE,PODE,SUPLENTE,0,0.0,0.0
2402,35343,EDUARDO TEIXEIRA SILVA,MADRUGA,CATU,PATRIOTA,SUPLENTE,4,0.0,0.0
2403,35357,ELINELZA OLIVEIRA DA SILVA,NEUZÃO,TEODORO SAMPAIO,CIDADANIA,SUPLENTE,7,0.0,0.0
2404,35365,MARLI SANTOS ALBANO SANTOS,MARLI ALBANO,TEODORO SAMPAIO,CIDADANIA,SUPLENTE,4,0.0,0.0
2405,35366,BÁRBARA JOELINA ALVES BACELAR PENA,BÁRBARA BACELAR,TEODORO SAMPAIO,CIDADANIA,SUPLENTE,2,0.0,0.0
2406,35378,IVONEIDE MARIA DE JESUS,IVONEIDE,ITARANTIM,PT,SUPLENTE,0,0.0,0.0
2407,35379,MONALISA SANTOS OLIVEIRA,MONALISA SANTOS,ITARANTIM,PT,SUPLENTE,2,0.0,0.0
2408,35393,LAILA PRADO DE CARVALHO MACEDO,LAILA PRADO,NOVA SOURE,PSB,SUPLENTE,2,0.0,0.0
2409,35407,CLEMIDE RIBEIRO DOS SANTOS,CLEMILDA DO BEBEDOURO,ITAGUAÇU DA BAHIA,PC do B,NÃO ELEITO,6,0.0,0.0
2410,35411,THONPSON RAEL SANTOS CARDOSO,THONPSON,ITAGUAÇU DA BAHIA,PC do B,NÃO ELEITO,0,0.0,0.0
2411,35413,JORGE LUIZ PEREGRINO SILVA,JORJE PAPAGUAIO,ITAGUAÇU DA BAHIA,PC do B,NÃO ELEITO,4,0.0,0.0
2412,35415,SANDOVAL PEREIRA DOS SANTOS,SANDOVAL DO CAJUEIRO,ITAGUAÇU DA BAHIA,PC do B,NÃO ELEITO,3,0.0,0.0
2413,35422,ELISANGELA DE OLIVEIRA NASCIMENTO,ELISANGELA,PRADO,PV,SUPLENTE,4,0.0,200.0
2414,35502,GESIANE JESUS SANTOS,GÊ,EUNÁPOLIS,MDB,NÃO ELEITO,0,0.0,200.0
2415,35504,LUCIANA SILVA ANDRÉ,LUCIANA SILVA,EUNÁPOLIS,MDB,NÃO ELEITO,1,0.0,200.0
2416,35505,MARICLEUDIS RODRIGUES COSTA,DINHA SOUZA,EUNÁPOLIS,MDB,NÃO ELEITO,3,0.0,200.0
2417,35506,JULIANE DA SILVA TEIXEIRA,JUUH TEIXEIRA,EUNÁPOLIS,MDB,NÃO ELEITO,3,0.0,50.0
2418,35516,MARTHA VILLENA MATOS CARDOSO,MARTHA CARDOSO,CAETITÉ,PSB,NÃO ELEITO,6,0.0,525.0
2419,35558,MARCOS OLIVEIRA DOS SANTOS,MARQUINHOS,COCOS,PP,SUPLENTE,6,0.0,740.0
2420,35568,MARIA NALVA PEREIRA DA SILVA,NALVA,CORIBE,PT,SUPLENTE,4,0.0,0.0
2421,35602,ADELICE DA ROCHA FOGAÇA,ADELICE DO RIACHINHO,CORIBE,PSD,SUPLENTE,6,0.0,0.0
2422,35608,JACÓ DIMAS SANTANA DIAS,JACÓ DIMAS,SIMÕES FILHO,PSOL,NÃO ELEITO,2,0.0,154.5
2423,35611,RAILSON OLIVEIRA DO NASCIMENTO,RAILSON  BALALAYKA,SIMÕES FILHO,PSOL,NÃO ELEITO,2,0.0,0.0
2424,35613,SÂMELA FERREIRA,SAMMY FERREIRA,SIMÕES FILHO,PSOL,NÃO ELEITO,6,0.0,1000.0
2425,35615,ELDER LUZ RAMOS,ELDER BATOS,SIMÕES FILHO,PSOL,NÃO ELEITO,7,0.0,154.5
2426,35616,MARIA DE FATIMA VIEIRA BRITO,FATINHA,CARDEAL DA SILVA,PODE,SUPLENTE,3,0.0,0.0
2427,35619,CREMILDA NUNES VIANA,CREME DA URBIS,CARDEAL DA SILVA,PODE,SUPLENTE,0,0.0,0.0
2428,35627,EDILMA NUNES SANTOS,EDILMA NUNES,CARDEAL DA SILVA,PODE,SUPLENTE,1,0.0,0.0
2429,35629,BARBARA VIRGINIA RODRIGUES ARAUJO,BINHA DE TIA CREUZA,CARDEAL DA SILVA,PODE,SUPLENTE,6,0.0,0.0
2430,35651,LUCILENE DIAS DOS SANTOS,LU DIAS ,ITAMARAJU,PDT,SUPLENTE,5,0.0,1000.0
2431,35666,FRANCISCO DE ASSIS DIAS FILHO,BINHO,ITAMARAJU,PT,SUPLENTE,3,0.0,0.0
2432,35728,JOBABE DIAS DOS SANTOS,JOBABE,ITABERABA,PSC,NÃO ELEITO,0,0.0,293.75
2433,35733,HELENILDA  LIMA DOS SANTOS,HELENILDA LIMA,ITABERABA,PSC,NÃO ELEITO,5,0.0,293.75
2434,35735,VIRGINIA MARIA ARAÚJO DOS REIS,VIRGINIA REIS,ITABERABA,PSC,NÃO ELEITO,0,0.0,293.75
2435,35736,MARCIA CRISTINA DOS SANTOS ARAÚJO,MARCIA CRISTINA,ITABERABA,PSC,NÃO ELEITO,1,0.0,293.75
2436,35755,JUSCIARA PEREIRA DOS SANTOS,PRETINHA,JUAZEIRO,PSB,NÃO ELEITO,0,0.0,60.0
2437,35794,RAILANE PINTO SANTOS,RAILANE MEDINA,SALVADOR,PP,NÃO ELEITO,5,0.0,0.0
2438,35804,JOSIANE AUGUSTA NERI,JOSIANE,SALVADOR,PP,NÃO ELEITO,6,0.0,1000.0
2439,35836,RAILDA SANTOS PEREIRA QUEIROZ,RAILDA,CORAÇÃO DE MARIA,PT,SUPLENTE,1,0.0,400.0
2440,35852,DÉBORA MORBECK DE OLIVEIRA,DÉBORA MORBECK DE OLIVEIRA,SALVADOR,PROS,NÃO ELEITO,0,0.0,0.0
2441,35863,ANDRÉ LUIZ ROCHA LIMA E SILVA,ANDRÉ LUIZ ROCHA,SALVADOR,PROS,NÃO ELEITO,2,0.0,0.0
2442,35866,CLAUDIBERTO CONCEIÇÃO SANTOS,CLAUDIBERTO CONCEIÇÃO SANTOS,SALVADOR,PROS,NÃO ELEITO,3,0.0,0.0
2443,35871,SÍLVIA CRUZ DOS SANTOS,SÍLVIA CRUZ,SALVADOR,PROS,NÃO ELEITO,6,0.0,0.0
2444,35946,MARIA CRISTINA DE JESUS,CRISTINA DA BOA VISTA,ITAPICURU,PP,SUPLENTE,0,0.0,1152.35
2445,35952,IVONILDO XAVIER ARAGÃO,MACETE,PEDRÃO,MDB,NÃO ELEITO,7,0.0,0.0
2446,35953,MARIA LUCIA BISPO DOS SANTOS BRITO,MARIA LUCIA,PEDRÃO,MDB,NÃO ELEITO,3,0.0,0.0
2447,35956,ALLAN GEORGE TRABUCO MENDES,ALLAN DE ENEDINO,PEDRÃO,MDB,NÃO ELEITO,5,0.0,0.0
2448,35957,AUGUSTO FERREIRA DA SILVA,DUTI,PEDRÃO,MDB,NÃO ELEITO,3,0.0,0.0
2449,35963,ESTEVÃO ROCHA DA SILVA,ESTEVÃO ROCHA,IPECAETÁ,PT,SUPLENTE,0,0.0,0.0
2450,35971,JOSENI DIAS VILELA,PAULA DIAS,IPECAETÁ,PT,SUPLENTE,1,0.0,0.0
2451,35986,EDINEI CRISPIM MOREIRA,RAUDINEI AMARAL,BUERAREMA,PODE,NÃO ELEITO,1,0.0,0.0
2452,35987,BARBARA SANTANA DE JESUS PEREIRA,BARBARA,BUERAREMA,PODE,NÃO ELEITO,7,0.0,0.0
2453,35990,RICARDO SANTOS LIMA,RICARDO LIMA,BUERAREMA,PODE,NÃO ELEITO,4,0.0,0.0
2454,35994,PRISCILLA KARLEY VIEIRA DE ASSUNÇÃO,PRISCILLA DA PRITISRÃ,BUERAREMA,PODE,NÃO ELEITO,0,0.0,0.0
2455,35995,JEANE EVANGELISTA DOS SANTOS,JEANE EVANGELISTA,CORAÇÃO DE MARIA,PSOL,NÃO ELEITO,0,0.0,0.0
2456,35996,JOSÉ LUIS GOMES DA SILVA,ZÉ LUIZ,CORAÇÃO DE MARIA,PSOL,NÃO ELEITO,0,0.0,0.0
2457,36002,VERA LUCIA VINHAS PACHECO DE ARAUJO,TIA VERA,TERRA NOVA,PSDB,NÃO ELEITO,1,0.0,0.0
2458,36004,ANTONIO BATISTA DE JESUS,BATISTA DO JACU,TERRA NOVA,PSDB,NÃO ELEITO,1,0.0,0.0
2459,36006,LUIZ TELES,LUNINHA GARI,TERRA NOVA,PSDB,NÃO ELEITO,1,0.0,0.0
2460,36009,RÔSEMARCIA DE JESUS NERIS,RÔSE DE ZIRINHA,TERRA NOVA,PSDB,NÃO ELEITO,3,0.0,0.0
2461,36011,WILLIAN DOS SANTOS SILVA,WILLIAN DO COMERCIAL DO CAIPE,TERRA NOVA,PSDB,NÃO ELEITO,7,0.0,0.0
2462,36012,PEDRO FERNANDES DE CARVALHO,PEDRO FERNANDES,TERRA NOVA,PP,NÃO ELEITO,0,0.0,0.0
2463,36013,DANIELA DA SILVA BARBOSA,DANIELA DE GILBERTO,TERRA NOVA,PP,NÃO ELEITO,4,0.0,0.0
2464,36015,ANA CRISTINA GONÇALVES VINHAS,ANA VINHAS,TERRA NOVA,PP,NÃO ELEITO,1,0.0,0.0
2465,36021,IVANILDE MACARIO DA CONCEIÇÃO,NILDA GORDA,CARDEAL DA SILVA,PSD,SUPLENTE,1,0.0,0.0
2466,36026,POLIANA PINTO DA CONCEICAO,POLI DE DAVI,CARDEAL DA SILVA,PSD,SUPLENTE,2,0.0,0.0
2467,36036,ALMIR FELIX DE MIRANDA,ALMIR CARDEAL,SÃO SEBASTIÃO DO PASSÉ,DEM,SUPLENTE,1,0.0,0.0
2468,36038,ANDERSON GUILHERMINO DE ALMEIDA,ANDERSON ALMEIDA,SÃO SEBASTIÃO DO PASSÉ,DEM,SUPLENTE,1,0.0,0.0
2469,36048,MARIA CLARA CARDEAL DANTAS,MARIA CLARA,SÃO SEBASTIÃO DO PASSÉ,DEM,SUPLENTE,0,0.0,0.0
2470,36072,NELCINEI BARROS DA CONCEIÇÃO,NEY SMITH,SAPEAÇU,PT,NÃO ELEITO,1,0.0,0.0
2471,36084,JAQUELINE CRISTINA LEITE D ALMEIDA,JAQUELINE,TEODORO SAMPAIO,PSB,SUPLENTE,6,0.0,0.0
2472,36113,JOSE CARLOS MOREIRA ALVES,DAI DE UMBURANA,CANARANA,PT,SUPLENTE,0,0.0,0.0
2473,36118,REGINALDO FERREIRA DA SILVA,REGINALDO DA PESCA,ITIÚBA,PSOL,NÃO ELEITO,6,0.0,317.59
2474,36119,CRISTIANA MARIA DA SILVA,CRIS DE CAMANDAROBA,ITIÚBA,PSOL,NÃO ELEITO,3,0.0,317.59
2475,36120,JOAO PEREIRA DOS SANTOS,JOAO DA BARRACA,ITIÚBA,PSOL,NÃO ELEITO,6,0.0,317.59
2476,36121,ELOILTON PEREIRA DA SILVA,ELOITON DAS TRES LADEIRAS,ITIÚBA,PSOL,NÃO ELEITO,1,0.0,317.59
2477,36123,EDILEUZA  FERREIRA  DOS  SANTOS,EDILEUZA,ITIÚBA,PSOL,NÃO ELEITO,4,0.0,317.59
2478,36126,LISIANE BATISTA DOS SANTOS,LISIANE,TEODORO SAMPAIO,PSD,NÃO ELEITO,2,0.0,0.0
2479,36132,LAIS TIMÓTEO REIS,LAÍS REIS,PAU BRASIL,PT,SUPLENTE,3,0.0,0.0
2480,36139,MARCIA DE JESUS,DENY DE LORO,PEDRÃO,PC do B,SUPLENTE,1,0.0,0.0
2481,36154,MARIA JOSÉ CERQUEIRA DA SILVA,MARIA JOSE,PEDRÃO,PSB,SUPLENTE,0,0.0,0.0
2482,36164,UALAS SILVA DE ALMEIDA,UALAS,GONGOGI,PTB,NÃO ELEITO,0,0.0,0.0
2483,36166,ANTONIA CAROLINA DE JESUS,ANTONIA,PONTO NOVO,PT,SUPLENTE,5,0.0,0.0
2484,36185,FLAVIANA DA SILVA SANTANA,FLAVIA DA BARRIGUDA,PALMAS DE MONTE ALTO,AVANTE,NÃO ELEITO,5,0.0,0.0
2485,36186,DINEUZA AMORIM DOS SANTOS,DINEUZA AMORIM,PALMAS DE MONTE ALTO,AVANTE,NÃO ELEITO,7,0.0,0.0
2486,36187,JASMINE CATARINA FIUZA SANTOS,MINIE,TERRA NOVA,PODE,SUPLENTE,7,0.0,0.0
2487,36193,ALANA BISPO BRASILEIRO LIMA,ALANA,MUNDO NOVO,PP,SUPLENTE,7,0.0,96.42
2488,36202,CLEIDSON DIAS SANTOS,NEGAO SEGURANÇA,COARACI,PSD,SUPLENTE,1,0.0,0.0
2489,36213,LIDIANE ARAUJO DE OLIVEIRA,LIDIANE,COARACI,PSD,SUPLENTE,0,0.0,0.0
2490,36239,MARIA AMÉLIA DE MIRANDA BRITO,AMELINHA,ITAGUAÇU DA BAHIA,PT,SUPLENTE,3,0.0,200.0
2491,36256,AMANDA DA CUNHA CAMPOS,AMANDA CAMPOS,BARREIRAS,PDT,NÃO ELEITO,0,0.0,0.0
2492,36257,ELISANGELA GAMA SILVA,ELISANGELA SILVA,BARREIRAS,PDT,NÃO ELEITO,4,0.0,0.0
2493,36271,SOLANGE PEREIRA SANTANA,SOLANGE SANTANA,BARREIRAS,PDT,NÃO ELEITO,0,0.0,0.0
2494,36280,RODRIGO DA SILVA CRUZ,RODRIGO PERNINHA,BARREIRAS,PSC,NÃO ELEITO,2,0.0,0.0
2495,36291,VILMA SAMPAIO PEREIRA,VILMA SAMPAIO,BARREIRAS,PSC,NÃO ELEITO,6,0.0,13.5
2496,36298,WESLEEM NUNES DA SILVA LIMA,WESLEEM,ITAGUAÇU DA BAHIA,PDT,SUPLENTE,0,0.0,0.0
2497,36299,IRACI GOMES DE SOUZA,IRACI,ITAGUAÇU DA BAHIA,PDT,SUPLENTE,3,0.0,200.0
2498,36300,VANESSA DO NASCIMENTO LARANJEIRA,VANESSA,ITAGUAÇU DA BAHIA,PDT,SUPLENTE,1,0.0,200.0
2499,36316,MARCOS SILVA DE NOVAES,MARCÃO,CANAVIEIRAS,PTB,SUPLENTE,2,0.0,0.0
2500,36333,ANDREIA LEITE DOS SANTOS,ANDREIA LEITE,JUAZEIRO,PL,SUPLENTE,4,0.0,0.0
2501,36336,DÉBORA REGINA FARIAS DA SILVA,DÉBORA REGINA,JUAZEIRO,PL,SUPLENTE,1,0.0,0.0
2502,36345,MARIA DA CONCEIÇÃO SANTOS DE CASTRO,MARIA CONCEIÇÃO,JUAZEIRO,PL,SUPLENTE,0,0.0,0.0
2503,36377,CAROLINE SANTOS ARAÚJO,CAROL,CORAÇÃO DE MARIA,CIDADANIA,SUPLENTE,0,0.0,0.0
2504,36382,JOSILDA LOPES DA SILVA,JOSI,CORAÇÃO DE MARIA,CIDADANIA,SUPLENTE,0,0.0,0.0
2505,36390,PAULO HENRIQUE DE JESUS SILVA,BINHO FIXAÇÃO,ELÍSIO MEDRADO,REPUBLICANOS,SUPLENTE,1,0.0,0.0
2506,36391,JOSELI GONÇALVES SILVA,SUELI,ELÍSIO MEDRADO,REPUBLICANOS,SUPLENTE,0,0.0,0.0
2507,36395,OZENI DA SILVA OLIVEIRA,IRMA OZENI,CHORROCHÓ,REDE,NÃO ELEITO,0,0.0,0.0
2508,36396,ADRIANA MARIA OLIVEIRA GALVÃO,ADRIANA GALVÃO,JUAZEIRO,PTB,NÃO ELEITO,1,0.0,0.0
2509,36418,LUNA SOPHIA SANTOS DE CARVALHO,LUNA CARVALHO,JUAZEIRO,PTB,NÃO ELEITO,2,0.0,0.0
2510,36448,MARIA BETHANIA FERREIRA AMORIM,BETHANIA AMORIM,JUAZEIRO,PTB,NÃO ELEITO,1,0.0,0.0
2511,36452,MIRAELCIO OLIVEIRA RIOS,MIRAELCIO DE MIRANDA,SÃO JOSÉ DO JACUÍPE,PT,NÃO ELEITO,0,0.0,0.0
2512,36456,DILSON NUNES BARBOZA,DILSON DE IPANEMA,AMÉRICA DOURADA,PSDB,SUPLENTE,4,0.0,0.0
2513,36475,CARLOS TERRA MARTINS BATISTA,LUIS VARIEDADES,ITAMARAJU,PROS,SUPLENTE,7,0.0,1000.0
2514,36497,RUTE MARTINS NASCIMENTO RIBEIRO,RUTE RIBEIRO,ALAGOINHAS,PDT,NÃO ELEITO,0,0.0,0.0
2515,36499,VIVIANE FONSECA MADALENA,VIVIANE MADALENA,ALAGOINHAS,PDT,NÃO ELEITO,7,0.0,0.0
2516,36510,MILTON PEREIRA CALDAS,MILTON DOS CHURROS,MUCURI,AVANTE,NÃO ELEITO,4,0.0,0.0
2517,36515,SIRLEY SILVA ALMEIDA,SIRLEY ALMEIDA,MUCURI,AVANTE,NÃO ELEITO,6,0.0,0.0
2518,36574,TAILANE ALMEIDA SANTOS MOREIRA,TAILANE,MUNDO NOVO,PSD,SUPLENTE,3,0.0,96.42
2519,36584,NORMA FREITAS DE OLIVEIRA,NORMA DO BATISTA,SERRA PRETA,PT,SUPLENTE,4,0.0,0.0
2520,36588,MARIANNA DE FARIAS DINIZ,MARIANNA DINIZ,BARRO PRETO,PC do B,NÃO ELEITO,0,0.0,0.0
2521,36597,JANAINA SOUZA DE ALMEIDA SANTANA,REBECA SOUZA,SIMÕES FILHO,AVANTE,NÃO ELEITO,3,0.0,0.0
2522,36600,EDNA FRANCISCA  DA SILVA PEREIRA,PRETA,SIMÕES FILHO,AVANTE,NÃO ELEITO,1,0.0,0.0
2523,36605,ALBA VALERIA SANTOS DE SALES SILVA,ALBA,ITAPARICA,PTB,SUPLENTE,3,0.0,0.0
2524,36606,LORIENE DOS SANTOS TEIXEIRA,LORA DA MERCANTIL,NAZARÉ,PSOL,NÃO ELEITO,0,0.0,0.0
2525,36609,UEDSON DA SILVA BARBOSA,UEDSON DOS PORTÕES,NAZARÉ,PSOL,NÃO ELEITO,6,0.0,0.0
2526,36612,ADEMARIO FRANÇA SANTOS,IRMÃO ADEMARIO,NAZARÉ,PSOL,NÃO ELEITO,5,0.0,0.0
2527,36616,IRACI BISPO DOS SANTOS,TIA CI,NAZARÉ,PSOL,NÃO ELEITO,3,0.0,0.0
2528,36617,FRANCISCO CARLOS RIBEIRO DOS SANTOS,RIBEIRO,CATU,REDE,NÃO ELEITO,3,0.0,0.0
2529,36618,DANIELA MAFALDA MACHADO DE MENEZES,DANNY MACHADO,CATU,REDE,NÃO ELEITO,2,0.0,0.0
2530,36619,LARISSA DA PAIXAO FERREIRA,LARSSA DA TAPERÁ,NAZARÉ,PSOL,NÃO ELEITO,0,0.0,0.0
2531,36621,NITINHA DE SOUZA MARTINS,NITINHA,CURAÇÁ,PP,SUPLENTE,1,0.0,0.0
2532,36633,FELIPE OLIVEIRA RIBEIRO,OLIVER,SERRINHA,AVANTE,NÃO ELEITO,4,0.0,0.0
2533,36635,JOSEFA NERI DA SILVA,PASTORA JOSEFA,SERRINHA,AVANTE,NÃO ELEITO,7,0.0,0.0
2534,36636,ANA CRISTINA FRANÇA E FRANÇA,ANA FRANÇA,JUAZEIRO,PL,SUPLENTE,1,0.0,0.0
2535,36637,JONATAN SANTANA OLIVEIRA,JONATAN SANTANA,JUAZEIRO,PTC,SUPLENTE,1,0.0,0.0
2536,36648,ELIZANGELA BARBOSA DA CONCEIÇÃO,ELIZANGELA,CURAÇÁ,PSB,SUPLENTE,0,0.0,0.0
2537,36655,MARA RUBIA FERREIRA DOS SANTOS,MARA RUBIA,UNA,PC do B,NÃO ELEITO,7,0.0,0.0
2538,36680,EVILÁSIO OLIVEIRA CIPRIANO DE JESUS,POUPANÇA,IBIRAPITANGA,PDT,SUPLENTE,4,0.0,0.0
2539,36682,JURACY DA SILVA FREITAS,BUGEGÉ,VERA CRUZ,PROS,NÃO ELEITO,2,0.0,0.0
2540,36683,JAILSON REGO BARBOSA,PROF JAILSON,VERA CRUZ,PROS,NÃO ELEITO,6,0.0,0.0
2541,36692,PÉRICLES LOMBA BULHOSA,PROF PÉRICLES,VERA CRUZ,PROS,NÃO ELEITO,3,0.0,0.0
2542,36696,ROSELIA MENDES DOS SANTOS,ROSE MENDES,SANTA CRUZ CABRÁLIA,MDB,NÃO ELEITO,0,0.0,0.0
2543,36699,LUIZ CLAUDIO BASTOS DO ROSARIO,CLAUDIO DO ROSÁRIO,SANTA CRUZ CABRÁLIA,MDB,NÃO ELEITO,2,0.0,0.0
2544,36708,MARCIO PEREIRA SILVA,MARCIO,SAÚDE,PODE,NÃO ELEITO,0,0.0,0.0
2545,36710,ADEMAR SILVA DE MATOS,ADEMAR MATOS,SAÚDE,PODE,NÃO ELEITO,4,0.0,0.0
2546,36713,JORGINA DIAS RAMOS,MULHER DE CORAGEM,CANAVIEIRAS,PTB,SUPLENTE,5,0.0,0.0
2547,36714,CLAUDIA REIS DE ALMEIDA,CLAUDIA,MUNDO NOVO,PP,SUPLENTE,7,0.0,0.0
2548,36715,GISELE NUNES RABELO SOUSA,GISELE,MUNDO NOVO,PSD,SUPLENTE,4,0.0,96.42
2549,36718,LUCENILDA SOUZA DIAS,LU DYAS,CANAVIEIRAS,PV,NÃO ELEITO,3,0.0,300.0
2550,36719,JUCELITO RODRIGUES VIEIRA,TEITO DA SERRA,PINDOBAÇU,PT,NÃO ELEITO,2,0.0,0.0
2551,36721,ADAILSON ALEXANDRINO DOS SANTOS,ADAILSON DO ESPORTE,SANTA CRUZ CABRÁLIA,MDB,NÃO ELEITO,3,0.0,0.0
2552,36750,NAIANE DA SILVA NOBREGA,NAIANE NOBREGA,CAMAÇARI,PL,NÃO ELEITO,0,0.0,0.0
2553,36751,ROGERIO COSTA SANTOS,ROGÉRIO COSTA,LAURO DE FREITAS,SOLIDARIEDADE,NÃO ELEITO,1,0.0,0.0
2554,36752,ELIZANGELA LIMA MACEDO,ELI LIMA,SANTO ANTÔNIO DE JESUS,PTC,NÃO ELEITO,4,0.0,0.0
2555,36753,FILIPE SILVA RODRIGUES,FILIPE RODRIGUES,SANTO ANTÔNIO DE JESUS,PDT,NÃO ELEITO,5,0.0,200.0
2556,36756,RAEL LIMA DOS SANTOS,RAEL MARKET,SANTO ANTÔNIO DE JESUS,PTC,NÃO ELEITO,6,0.0,0.0
2557,36762,ALEXANDRA ROSA PEREIRA,SANDRA DO AGRESTE,RIACHO DE SANTANA,SOLIDARIEDADE,SUPLENTE,7,0.0,600.0
2558,36763,EDILENE DE MACEDO OLIVEIRA,EDILENE MACÊDO,ITUBERÁ,PSDB,SUPLENTE,2,0.0,40.0
2559,36765,GIELMA LIMA DE SOUZA,GIELMA,POTIRAGUÁ,PL,SUPLENTE,4,0.0,1000.0
2560,36769,JOSEMAR PINHEIRO DA SILVA,MAZIM DA JUREMA,BARRA,REPUBLICANOS,NÃO ELEITO,3,0.0,0.0
2561,36773,RAFAEL DOS SANTOS VARGAS,RAFAEL DA BALSA,BARRA,REPUBLICANOS,NÃO ELEITO,1,0.0,0.0
2562,36777,JOSE VALDO DA SILVA DE SOUZA,ZÉ VALDÃO,BARRA,REPUBLICANOS,NÃO ELEITO,3,0.0,0.0
2563,36779,FRANCISCA RAMOS DOS SANTOS,FRANCISCA,BARRA,REPUBLICANOS,NÃO ELEITO,0,0.0,0.0
2564,36781,ALDA MARIA FREIRE ROCHA,ALDA,BREJÕES,AVANTE,SUPLENTE,2,0.0,0.0
2565,36782,VALENTINA ALVES SANTOS,VALENTINA,BARRA,REPUBLICANOS,NÃO ELEITO,3,0.0,0.0
2566,36784,TIANA MOURA VITÓRIA,TIANA,BREJÕES,AVANTE,SUPLENTE,1,0.0,0.0
2567,36786,ROSE MEIRE DE JESUS DA SILVA,ROSE MEIRE,MARAGOGIPE,PSC,SUPLENTE,7,0.0,0.0
2568,36791,TAYNARA LOPES JIQUIRI,TAYNARA,CANSANÇÃO,MDB,NÃO ELEITO,0,0.0,0.0
2569,36795,ROSALIA SOARES SILVA SANTOS,ROSALINA,IAÇU,PL,NÃO ELEITO,0,0.0,500.0
2570,36809,MÉRCIA DANIELLA TANAN REIS SANTOS,MÉRCIA REIS,IAÇU,PL,NÃO ELEITO,5,0.0,500.0
2571,36812,ALMERINDO SANTANA,MEL,SÃO SEBASTIÃO DO PASSÉ,PT,NÃO ELEITO,6,0.0,0.0
2572,36813,RENATA DA CONCEIÇÃO DE JESUS,RENATA,SANTO ANTÔNIO DE JESUS,PTC,NÃO ELEITO,0,0.0,0.0
2573,36814,MARIA OLINDA BARBOSA DA SILVA,MARIA OLINDA,PAU BRASIL,PL,SUPLENTE,1,0.0,0.0
2574,36818,ADALBERTO SILVA TRINDADE,BISMARCK DA DISTRIBUIDORA,BARRO PRETO,PC do B,NÃO ELEITO,6,0.0,0.0
2575,36819,MARCOS RODRIGUES DOS SANTOS,MARCOS CABELEREIRO,BARRO PRETO,PC do B,NÃO ELEITO,5,0.0,0.0
2576,36820,EMILE FERREIRA DOS SANTOS,EMILE ,BARRO PRETO,PC do B,NÃO ELEITO,0,0.0,0.0
2577,36821,ROGERIO REIS BARRETO,ROGERIO DE ZICO,BARRO PRETO,PC do B,NÃO ELEITO,6,0.0,0.0
2578,36822,ANDREA DE JESUS MENEZES,LENE DE GINO,BARRO PRETO,PC do B,NÃO ELEITO,0,0.0,0.0
